"target";"v2a1";"hacdor";"rooms";"hacapo";"v14a";"refrig";"v18q1";"r4h1";"r4h2";"r4m1";"r4m2";"escolari";"pared1";"pared2";"pared3";"pared4";"pared5";"pared6";"pared7";"piso1";"piso2";"piso3";"techo1";"techo2";"cielorazo";"water";"electro1";"electro2";"electro3";"sanitario1";"sanitario2";"sanitario3";"energcocinar1";"energcocinar2";"energcocinar3";"elimbasu1";"elimbasu2";"elimbasu3";"epared1";"epared2";"etecho1";"etecho2";"eviv1";"eviv2";"dis";"female";"estadocivil1";"estadocivil2";"estadocivil3";"estadocivil4";"estadocivil5";"estadocivil6";"parentesco1";"parentesco2";"parentesco3";"parentesco4";"parentesco5";"parentesco6";"parentesco7";"parentesco8";"parentesco9";"parentesco10";"parentesco11";"hogar_nin";"hogar_adul";"hogar_mayor";"meaneduc";"instlevel1";"instlevel2";"instlevel3";"instlevel4";"instlevel5";"instlevel6";"instlevel7";"instlevel8";"bedrooms";"overcrowding";"tipovivi1";"tipovivi2";"tipovivi3";"tipovivi4";"computer";"television";"qmobilephone";"lugar1";"lugar2";"lugar3";"lugar4";"lugar5";"rural";"age"
0;130000;0;4;0;1;1;0;0;2;1;3;3;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;18;0;1;0;0;0;0;0;0;2;3;0;0;1;0;1;1;5;1;0;0;0;0;0;10
0;80000;0;3;0;1;1;0;1;2;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;10;1;0;0;0;0;0;0;0;2;2;0;0;1;0;0;0;2;0;0;0;1;0;0;3
0;0;0;6;0;1;1;0;0;5;0;1;6;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;1;6,5;0;0;1;0;0;0;0;0;3;2;1;0;0;0;0;1;3;1;0;0;0;0;0;42
0;50000;0;4;0;1;1;1;0;0;0;3;6;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;1;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;0;0;0;0;1;0;52
1;0;0;5;0;1;1;0;0;1;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;6,5;0;0;1;0;0;0;0;0;3;0,66666669;1;0;0;0;0;1;2;0;0;1;0;0;0;49
0;0;0;3;0;1;0;0;0;1;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;8,5;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;1;34
0;0;0;5;0;1;1;1;0;2;0;3;8;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;7,6666665;0;0;0;1;0;0;0;0;3;1,6666666;1;0;0;0;0;1;5;1;0;0;0;0;0;15
1;0;1;4;0;1;0;0;1;2;2;2;2;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;2;0;6;0;1;0;0;0;0;0;0;2;3,5;1;0;0;0;0;0;0;1;0;0;0;0;0;10
1;0;0;6;0;1;1;0;2;2;1;1;4;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;8,5;0;1;0;0;0;0;0;0;4;1,5;1;0;0;0;0;0;2;0;0;0;0;1;1;10
0;0;0;7;0;1;1;2;0;2;0;3;17;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;0;14,5;0;0;0;0;0;0;0;0;4;1,25;1;0;0;0;1;0;5;0;1;0;0;0;0;47
0;570540;0;10;0;1;1;3;1;2;1;2;2;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;2;0;17;0;1;0;0;0;0;0;0;3;2;0;0;1;0;0;0;4;1;0;0;0;0;0;9
1;0;0;4;0;1;1;1;0;1;0;3;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;13;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;1;3;0;0;1;0;0;0;67
1;1e+05;1;4;0;1;1;0;1;1;2;4;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;0;7,5;1;0;0;0;0;0;0;0;2;4;0;0;1;0;0;0;3;1;0;0;0;0;0;4
0;120000;0;4;0;1;1;0;0;1;0;3;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;5,5;0;0;0;1;0;0;0;0;2;2;0;1;0;0;0;0;3;1;0;0;0;0;0;16
0;0;0;5;0;1;1;0;0;1;1;2;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;8,5;0;0;1;0;0;0;0;0;3;1,3333334;1;0;0;0;0;0;3;0;0;0;1;0;1;39
1;0;0;4;0;1;1;0;0;1;0;1;3;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1,5;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;0;1;0;1;44
0;0;0;5;0;1;1;0;0;2;0;2;11;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;12;0;0;0;0;1;0;0;0;3;1,3333334;1;0;0;0;0;0;4;1;0;0;0;0;0;53
0;0;0;4;0;1;1;0;0;0;0;2;3;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;4,5;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;1;0;0;0;1;67
1;0;0;6;0;1;1;0;1;3;0;1;6;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;6;0;0;1;0;0;0;0;0;3;1,6666666;0;0;0;1;0;0;2;1;0;0;0;0;0;36
1;0;0;4;0;1;1;0;0;1;2;2;7;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;0;8;0;0;0;1;0;0;0;0;3;1,6666666;1;0;0;0;0;1;4;0;0;0;0;0;1;13
0;0;0;6;0;1;1;0;0;3;0;1;6;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;10,333333;0;0;1;0;0;0;0;0;3;1,3333334;1;0;0;0;0;0;2;1;0;0;0;0;1;57
1;0;0;5;0;1;1;0;0;3;0;1;2;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;5,5;0;1;0;0;0;0;0;0;3;1,3333334;1;0;0;0;0;0;2;1;0;0;0;0;0;64
1;0;0;7;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;10;1;0;0;0;0;0;0;0;5;0,80000001;1;0;0;0;0;1;2;1;0;0;0;0;0;7
1;0;0;4;0;1;1;0;0;1;2;1;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;8;0;0;0;1;0;0;0;0;2;2;1;0;0;0;0;0;2;1;0;0;0;0;0;26
0;0;0;5;0;1;1;1;0;2;0;1;17;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;10;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;2;1;0;0;0;0;1;24
1;0;0;7;0;1;1;0;0;1;0;3;3;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;3;1;5;0;1;0;0;0;0;0;0;4;2;1;0;0;0;0;0;5;1;0;0;0;0;0;66
0;684648;0;6;0;1;1;0;0;2;0;1;11;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;19;0;0;0;0;1;0;0;0;3;1;0;1;0;0;0;1;3;1;0;0;0;0;0;18
0;350000;0;5;0;1;1;1;0;1;0;1;16;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;16;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;2;1;0;0;0;0;0;43
0;294000;0;4;0;1;1;0;0;1;0;1;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;0;1;0;3;0,66666669;0;1;0;0;0;0;2;0;0;0;0;1;1;33
1;0;0;4;0;1;1;0;2;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;0;3,5;0;1;0;0;0;0;0;0;2;2,5;0;0;0;0;0;0;2;1;0;0;0;0;0;31
0;0;0;4;0;1;1;0;0;2;0;2;7;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;8,5;0;0;0;1;0;0;0;0;3;1,3333334;1;0;0;0;0;0;4;0;1;0;0;0;0;40
0;0;0;5;0;1;1;0;0;2;0;1;9;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;10;0;0;0;1;0;0;0;0;3;1;1;0;0;0;0;1;3;1;0;0;0;0;1;56
0;159751;0;4;0;1;1;0;0;0;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;9,5;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;1;2;1;0;0;0;0;0;29
0;0;0;5;0;1;1;0;0;2;0;1;6;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;1;0;0;0;0;0;3;1;1;0;0;0;0;1;3;1;0;0;0;0;1;37
1;0;0;4;0;1;1;0;1;0;1;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;6;0;0;1;0;0;0;0;0;2;1,5;0;0;0;0;0;0;1;0;0;1;0;0;1;28
0;0;0;8;0;1;1;1;0;1;0;2;13;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;19;0;0;0;0;0;0;0;1;5;0,60000002;1;0;0;0;0;0;3;0;0;0;0;0;1;22
0;0;0;4;0;1;1;1;1;1;0;2;12;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;2;6;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;1;2;1;0;0;0;0;0;37
0;0;0;4;0;1;1;0;0;1;0;1;6;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;2;0;0;0;0;1;0;57
1;0;0;3;0;1;1;0;0;0;0;2;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;7,5;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;1;61
1;0;0;4;0;1;1;0;0;1;0;1;4;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;5;0;1;0;0;0;0;0;0;2;1;1;0;0;0;0;1;2;0;0;0;0;0;0;48
0;0;0;6;0;1;1;0;0;2;0;1;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;14,666667;0;0;0;0;0;0;0;1;3;1;1;0;0;0;1;0;3;1;0;0;0;0;0;24
0;0;0;9;0;1;1;1;0;3;1;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;12,333333;0;0;1;0;0;0;0;0;4;1,25;1;0;0;0;0;0;5;1;0;0;0;0;1;51
0;0;0;8;0;1;1;1;0;1;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;1;11;0;0;0;0;1;0;0;0;5;0,60000002;1;0;0;0;1;1;2;1;0;0;0;0;0;66
1;0;0;6;0;1;1;0;0;4;0;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;4;0;7,25;1;0;0;0;0;0;0;0;4;1,75;1;0;0;0;0;0;2;1;0;0;0;0;0;35
0;0;0;6;0;1;1;0;0;1;0;3;15;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;10,25;0;0;0;0;0;0;0;1;3;1,3333334;1;0;0;0;0;1;4;1;0;0;0;0;0;28
0;0;0;6;0;1;1;0;0;1;0;2;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;16,5;0;0;0;0;1;0;0;0;3;1;1;0;0;0;0;0;3;1;0;0;0;0;0;19
1;0;1;1;1;0;1;0;1;1;2;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;6;0;1;0;0;0;0;0;0;1;5;1;0;0;0;0;0;2;0;0;0;0;1;0;8
1;0;0;6;0;1;1;0;0;3;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;1;8,666667;1;0;0;0;0;0;0;0;4;1;1;0;0;0;0;1;3;1;0;0;0;0;0;28
0;188000;0;7;0;1;1;0;0;1;0;3;7;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;14,5;0;0;0;1;0;0;0;0;3;1,3333334;0;1;0;0;1;1;4;1;0;0;0;0;0;14
1;0;1;3;1;1;1;0;1;0;6;2;2;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;2;0;7,5;0;1;0;0;0;0;0;0;2;4,5;1;0;0;0;0;0;2;0;0;0;0;1;1;9
0;0;0;6;0;1;1;0;0;1;0;3;16;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;10,25;0;0;0;0;0;0;0;1;3;1,3333334;1;0;0;0;0;1;4;1;0;0;0;0;0;37
0;0;0;4;0;1;1;0;0;2;0;1;5;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;5,5;0;1;0;0;0;0;0;0;2;1,5;1;0;0;0;0;1;3;0;1;0;0;0;1;50
0;0;0;4;0;1;1;0;0;1;1;2;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3;1;7,3333335;1;0;0;0;0;0;0;0;3;1,3333334;1;0;0;0;0;0;2;1;0;0;0;0;0;3
0;0;0;5;0;1;1;0;1;2;0;2;5;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;3;0;8,333333;0;1;0;0;0;0;0;0;3;1,6666666;1;0;0;0;0;0;3;0;1;0;0;0;0;59
0;250000;0;6;0;1;1;1;0;3;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;12,75;0;0;0;0;1;0;0;0;3;1,3333334;0;1;0;0;1;1;5;1;0;0;0;0;0;49
1;0;0;5;0;1;1;0;0;2;0;3;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;11;0;0;0;0;1;0;0;0;3;1,6666666;1;0;0;0;0;0;3;1;0;0;0;0;0;26
1;0;0;6;0;1;1;0;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;2;4,75;1;0;0;0;0;0;0;0;4;1,25;1;0;0;0;0;1;3;1;0;0;0;0;1;66
0;0;0;10;0;1;1;0;0;3;0;2;9;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;15,666667;0;0;0;1;0;0;0;0;5;1;1;0;0;0;0;1;5;1;0;0;0;0;0;55
1;90000;0;4;0;1;1;0;0;2;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;3,6666667;0;0;1;0;0;0;0;0;3;1;0;0;1;0;0;0;3;1;0;0;0;0;0;25
0;25000;0;3;0;1;1;0;1;1;0;1;5;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;7;0;1;0;0;0;0;0;0;2;1,5;0;0;1;0;0;0;2;0;0;0;0;0;1;34
0;150000;0;6;0;1;1;0;2;1;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;13,5;0;0;0;0;1;0;0;0;2;2;0;0;1;0;0;1;2;0;0;0;0;1;0;30
0;40000;0;5;0;1;1;0;1;3;0;2;12;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;9;0;0;0;0;0;0;1;0;3;2;0;1;0;0;0;0;4;1;0;0;0;0;0;25
0;0;0;5;0;1;1;0;0;1;1;4;9;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;5;0;8,1999998;0;0;0;1;0;0;0;0;4;1,5;1;0;0;0;1;1;6;1;0;0;0;0;0;34
1;0;0;4;0;1;1;0;2;1;0;2;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;3;1;5,6666665;1;0;0;0;0;0;0;0;2;2,5;1;0;0;0;0;1;1;1;0;0;0;0;0;7
0;0;0;6;0;1;1;0;0;4;0;1;3;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;3,2;0;1;0;0;0;0;0;0;3;1,6666666;0;0;0;0;0;0;4;1;0;0;0;0;1;57
0;0;0;6;0;1;1;0;0;2;0;3;6;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;4;0;10,75;0;0;1;0;0;0;0;0;3;1,6666666;1;0;0;0;0;0;5;1;0;0;0;0;0;52
0;0;0;5;0;1;1;0;0;1;0;2;11;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;11;0;0;0;0;1;0;0;0;3;1;1;0;0;0;0;1;3;0;1;0;0;0;0;42
1;0;0;5;0;1;1;0;0;1;0;1;11;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;11;0;0;0;0;1;0;0;0;3;0,66666669;1;0;0;0;0;0;2;0;0;0;0;1;0;60
1;0;0;5;0;1;1;0;0;3;0;1;8;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;6;0;0;0;1;0;0;0;0;3;1,3333334;0;0;0;0;0;0;3;0;1;0;0;0;1;14
0;180000;0;5;0;1;1;0;0;2;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;7,5;1;0;0;0;0;0;0;0;2;2;0;1;0;0;0;1;2;1;0;0;0;0;0;3
1;0;0;3;0;1;1;0;0;1;1;1;10;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;6;0;0;0;1;0;0;0;0;2;1,5;1;0;0;0;0;0;2;0;0;0;0;1;0;23
